date,nation,daily_cases
2022-10-14,England,7343.0
2022-10-15,England,6005.0
2022-10-16,England,7257.0
2022-10-17,England,9304.0
2022-10-18,England,7667.0
2022-10-19,England,7042.0
2022-10-20,England,6075.0
2022-10-21,England,5759.0
2022-10-22,England,4527.0
2022-10-23,England,5011.0
2022-10-24,England,6147.0
2022-10-25,England,5181.0
2022-10-26,England,4924.0
2022-10-27,England,4372.0
2022-10-28,England,3916.0
2022-10-29,England,3227.0
2022-10-30,England,3827.0
2022-10-31,England,4633.0
2022-11-01,England,4091.0
2022-11-02,England,3599.0
2022-11-03,England,3261.0
2022-11-04,England,2760.0
2022-11-05,England,2374.0
2022-11-06,England,2917.0
2022-11-07,England,3879.0
2022-11-08,England,3380.0
2022-11-09,England,3185.0
2022-11-10,England,2806.0
2022-11-11,England,2562.0
2022-11-12,England,2172.0
2022-11-13,England,2647.0
2022-11-14,England,3494.0
2022-11-15,England,3160.0
2022-11-16,England,2933.0
2022-11-17,England,2703.0
2022-11-18,England,2501.0
2022-11-19,England,2207.0
2022-11-20,England,2613.0
2022-11-21,England,3549.0
2022-11-22,England,3451.0
2022-11-23,England,3240.0
2022-11-24,England,3007.0
2022-11-25,England,2638.0
2022-11-26,England,2304.0
2022-11-27,England,3152.0
2022-11-28,England,4237.0
2022-11-29,England,3972.0
2022-11-30,England,3608.0
2022-12-01,England,3214.0
2022-12-02,England,3275.0
2022-12-03,England,2481.0
2022-12-04,England,3409.0
2022-12-05,England,4850.0
2022-12-06,England,4761.0
2022-12-07,England,4640.0
2022-12-08,England,4092.0
2022-12-09,England,3824.0
2022-12-10,England,3286.0
2022-12-11,England,4223.0
2022-12-12,England,6356.0
2022-12-13,England,6483.0
2022-12-14,England,5962.0
2022-12-15,England,5549.0
2022-12-16,England,5525.0
2022-12-17,England,4273.0
2022-12-18,England,5212.0
2022-12-19,England,8240.0
2022-12-20,England,7836.0
2022-12-21,England,7042.0
2022-12-22,England,6241.0
2022-12-23,England,5225.0
2022-12-24,England,3777.0
2022-12-25,England,3382.0
2022-12-26,England,4499.0
2022-12-27,England,5977.0
2022-12-28,England,7609.0
2022-12-29,England,6953.0
2022-12-30,England,5524.0
2022-12-31,England,3891.0
2023-01-01,England,3338.0
2023-01-02,England,4636.0
2023-01-03,England,5739.0
2023-01-04,England,5009.0
2023-01-05,England,4168.0
2023-01-06,England,3412.0
2023-01-07,England,2417.0
2023-01-08,England,2501.0
2023-01-09,England,3212.0
2023-01-10,England,2803.0
2023-01-11,England,2373.0
2023-01-12,England,2204.0
2023-01-13,England,1905.0
2023-01-14,England,1327.0
2023-01-15,England,1673.0
2023-01-16,England,2307.0
2023-01-17,England,1988.0
2023-01-18,England,1901.0
2023-01-19,England,1808.0
2023-01-20,England,1699.0
2023-01-21,England,1400.0
2023-01-22,England,1747.0
2023-01-23,England,2382.0
2023-01-24,England,2550.0
2023-01-25,England,2422.0
2023-01-26,England,2338.0
2023-01-27,England,2270.0
2023-01-28,England,1802.0
2023-01-29,England,2249.0
2023-01-30,England,3270.0
2023-01-31,England,3280.0
2023-02-01,England,3214.0
2023-02-02,England,2956.0
2023-02-03,England,2751.0
2023-02-04,England,2223.0
2023-02-05,England,2616.0
2023-02-06,England,3621.0
2023-02-07,England,3395.0
2023-02-08,England,3335.0
2023-02-09,England,3043.0
2023-02-10,England,3051.0
2023-02-11,England,2396.0
2023-02-12,England,2920.0
2023-02-13,England,4549.0
2023-02-14,England,4356.0
2023-02-15,England,3894.0
2023-02-16,England,4005.0
2023-02-17,England,3780.0
2023-02-18,England,2907.0
2023-02-19,England,3435.0
2023-02-20,England,4552.0
2023-02-21,England,4326.0
2023-02-22,England,3855.0
2023-02-23,England,3475.0
2023-02-24,England,3112.0
2023-02-25,England,2529.0
2023-02-26,England,2901.0
2023-02-27,England,4319.0
2023-02-28,England,4148.0
2023-03-01,England,3973.0
2023-03-02,England,3565.0
2023-03-03,England,3421.0
2023-03-04,England,2572.0
2023-03-05,England,3155.0
2023-03-06,England,4577.0
2023-03-07,England,4455.0
2023-03-08,England,4318.0
2023-03-09,England,3961.0
2023-03-10,England,3592.0
2023-03-11,England,3084.0
2023-03-12,England,4026.0
2023-03-13,England,5289.0
2023-03-14,England,5073.0
2023-03-15,England,4371.0
2023-03-16,England,4351.0
2023-03-17,England,3718.0
2023-03-18,England,3105.0
2023-03-19,England,3683.0
2023-03-20,England,4730.0
2023-03-21,England,4747.0
2023-03-22,England,4323.0
2023-03-23,England,3969.0
2023-03-24,England,3744.0
2023-03-25,England,2748.0
2023-03-26,England,3156.0
2023-03-27,England,3924.0
2023-03-28,England,3597.0
2023-03-29,England,3438.0
2023-03-30,England,3050.0
2023-03-31,England,2509.0
2023-04-01,England,2083.0
2023-04-02,England,2249.0
2023-04-03,England,2457.0
2023-04-04,England,2185.0
2023-04-05,England,2237.0
2023-04-06,England,1966.0
2023-04-07,England,1599.0
2023-04-08,England,1531.0
2023-04-09,England,1643.0
2023-04-10,England,2133.0
2023-04-11,England,2281.0
2023-04-12,England,2055.0
2023-04-13,England,1880.0
2023-04-14,England,1553.0
2023-04-15,England,1271.0
2023-04-16,England,1788.0
2023-04-17,England,2059.0
2023-04-18,England,1803.0
2023-04-19,England,1704.0
2023-04-20,England,1488.0
2023-04-21,England,1343.0
2023-04-22,England,1191.0
2023-04-23,England,1432.0
2023-04-24,England,1706.0
2023-04-25,England,1604.0
2023-04-26,England,1569.0
2023-04-27,England,1514.0
2023-04-28,England,1369.0
2023-04-29,England,1211.0
2023-04-30,England,1240.0
2023-05-01,England,1651.0
2023-05-02,England,1777.0
2023-05-03,England,1526.0
2023-05-04,England,1479.0
2023-05-05,England,1198.0
2023-05-06,England,934.0
2023-05-07,England,1109.0
2023-05-08,England,1328.0
2023-05-09,England,1447.0
2023-05-10,England,1267.0
2023-05-11,England,1196.0
2023-05-12,England,948.0
2023-05-13,England,782.0
2023-05-14,England,1030.0
2023-05-15,England,1139.0
2023-05-16,England,1069.0
2023-05-17,England,991.0
2023-05-18,England,974.0
2023-05-19,England,881.0
2023-05-20,England,717.0
2023-05-21,England,881.0
2023-05-22,England,1095.0
2023-05-23,England,1041.0
2023-05-24,England,922.0
2023-05-25,England,821.0
2023-05-26,England,708.0
2023-05-27,England,567.0
2023-05-28,England,596.0
2023-05-29,England,746.0
2023-05-30,England,780.0
2023-05-31,England,813.0
2023-06-01,England,674.0
2023-06-02,England,578.0
2023-06-03,England,472.0
2023-06-04,England,615.0
2023-06-05,England,806.0
2023-06-06,England,757.0
2023-06-07,England,682.0
2023-06-08,England,578.0
2023-06-09,England,469.0
2023-06-10,England,382.0
2023-06-11,England,517.0
2023-06-12,England,585.0
2023-06-13,England,509.0
2023-06-14,England,463.0
2023-06-15,England,385.0
2023-06-16,England,340.0
2023-06-17,England,333.0
2023-06-18,England,350.0
2023-06-19,England,421.0
2023-06-20,England,396.0
2023-06-21,England,371.0
2023-06-22,England,346.0
2023-06-23,England,289.0
2023-06-24,England,259.0
2023-06-25,England,303.0
2023-06-26,England,306.0
2023-06-27,England,295.0
2023-06-28,England,298.0
2023-06-29,England,253.0
2023-06-30,England,236.0
2023-07-01,England,209.0
2023-07-02,England,264.0
2023-07-03,England,346.0
2023-07-04,England,309.0
2023-07-05,England,344.0
2023-07-06,England,316.0
2023-07-07,England,350.0
2023-07-08,England,308.0
2023-07-09,England,391.0
2023-07-10,England,457.0
2023-07-11,England,450.0
2023-07-12,England,418.0
2023-07-13,England,417.0
2023-07-14,England,340.0
2023-07-15,England,338.0
2023-07-16,England,384.0
2023-07-17,England,491.0
2023-07-18,England,517.0
2023-07-19,England,468.0
2023-07-20,England,497.0
2023-07-21,England,444.0
2023-07-22,England,412.0
2023-07-23,England,495.0
2023-07-24,England,630.0
2023-07-25,England,647.0
2023-07-26,England,622.0
2023-07-27,England,629.0
2023-07-28,England,625.0
2023-07-29,England,629.0
2023-07-30,England,752.0
2023-07-31,England,847.0
2023-08-01,England,846.0
2023-08-02,England,824.0
2023-08-03,England,807.0
2023-08-04,England,771.0
2023-08-05,England,681.0
2023-08-06,England,827.0
2023-08-07,England,1021.0
2023-08-08,England,1088.0
2023-08-09,England,1034.0
2023-08-10,England,990.0
2023-08-11,England,919.0
2023-08-12,England,853.0
2023-08-13,England,976.0
2023-08-14,England,1098.0
2023-08-15,England,1092.0
2023-08-16,England,1070.0
2023-08-17,England,1047.0
2023-08-18,England,991.0
2023-08-19,England,848.0
2023-08-20,England,963.0
2023-08-21,England,1182.0
2023-08-22,England,1177.0
2023-08-23,England,1096.0
2023-08-24,England,1098.0
2023-08-25,England,988.0
2023-08-26,England,856.0
2023-08-27,England,901.0
2023-08-28,England,1089.0
2023-08-29,England,1368.0
2023-08-30,England,1488.0
2023-08-31,England,1446.0
2023-09-01,England,1512.0
2023-09-02,England,1327.0
2023-09-03,England,1637.0
2023-09-04,England,1969.0
2023-09-05,England,1891.0
2023-09-06,England,1860.0
2023-09-07,England,1708.0
2023-09-08,England,1548.0
2023-09-09,England,1334.0
2023-09-10,England,1580.0
2023-09-11,England,1824.0
2023-09-12,England,1675.0
2023-09-13,England,1522.0
2023-09-14,England,1532.0
2023-09-15,England,1341.0
2023-09-16,England,1318.0
2023-09-17,England,1605.0
2023-09-18,England,1929.0
2023-09-19,England,1950.0
2023-09-20,England,1893.0
2023-09-21,England,1825.0
2023-09-22,England,1680.0
2023-09-23,England,1555.0
2023-09-24,England,2007.0
2023-09-25,England,2561.0
2023-09-26,England,2698.0
2023-09-27,England,2667.0
2023-09-28,England,2318.0
2023-09-29,England,2125.0
2023-09-30,England,1928.0
2023-10-01,England,2360.0
2023-10-02,England,2645.0
2023-10-03,England,2658.0
2023-10-04,England,2447.0
2023-10-05,England,2254.0
2023-10-06,England,2116.0
2023-10-07,England,1666.0
2023-10-08,England,2068.0
2023-10-09,England,2234.0
2023-10-10,England,2027.0
2023-10-11,England,1894.0
2023-10-12,England,1543.0
2023-10-13,England,1467.0
2023-10-14,England,1120.0
2023-10-15,England,1219.0
2023-10-16,England,1445.0
2023-10-17,England,1411.0
2023-10-18,England,1395.0
2023-10-19,England,1320.0
2023-10-20,England,1145.0
2023-10-21,England,868.0
2023-10-22,England,988.0
2023-10-23,England,1175.0
2023-10-24,England,1151.0
2023-10-25,England,1021.0
2023-10-26,England,1013.0
2023-10-27,England,932.0
2023-10-28,England,737.0
2023-10-29,England,847.0
2023-10-30,England,1011.0
2023-10-31,England,954.0
2023-11-01,England,865.0
2023-11-02,England,809.0
2023-11-03,England,734.0
2023-11-04,England,592.0
2023-11-05,England,683.0
2023-11-06,England,780.0
2023-11-07,England,817.0
2023-11-08,England,693.0
2023-11-09,England,493.0
2023-11-10,England,275.0
2023-11-11,England,291.0
2023-11-12,England,593.0
2023-11-13,England,739.0
2023-11-14,England,760.0
2023-11-15,England,629.0
2023-11-16,England,662.0
2023-11-17,England,510.0
2023-11-18,England,449.0
2023-11-19,England,547.0
2023-11-20,England,695.0
2023-11-21,England,590.0
2023-11-22,England,612.0
2023-11-23,England,562.0
2023-11-24,England,545.0
2023-11-25,England,424.0
2023-11-26,England,506.0
2023-11-27,England,685.0
2023-11-28,England,682.0
2023-11-29,England,727.0
2023-11-30,England,655.0
2023-12-01,England,538.0
2023-12-02,England,519.0
2023-12-03,England,687.0
2023-12-04,England,950.0
2023-12-05,England,933.0
2023-12-06,England,945.0
2023-12-07,England,807.0
2023-12-08,England,882.0
2023-12-09,England,771.0
2023-12-10,England,947.0
2023-12-11,England,1183.0
2023-12-12,England,1040.0
2023-12-13,England,583.0
2020-02-26,Northern Ireland,1.0
2020-02-27,Northern Ireland,0.0
2020-02-28,Northern Ireland,0.0
2020-02-29,Northern Ireland,0.0
2020-03-01,Northern Ireland,0.0
2020-03-02,Northern Ireland,0.0
2020-03-03,Northern Ireland,2.0
2020-03-04,Northern Ireland,0.0
2020-03-05,Northern Ireland,1.0
2020-03-06,Northern Ireland,3.0
2020-03-07,Northern Ireland,5.0
2020-03-08,Northern Ireland,1.0
2020-03-09,Northern Ireland,2.0
2020-03-10,Northern Ireland,3.0
2020-03-11,Northern Ireland,6.0
2020-03-12,Northern Ireland,0.0
2020-03-13,Northern Ireland,0.0
2020-03-14,Northern Ireland,0.0
2020-03-15,Northern Ireland,0.0
2020-03-16,Northern Ireland,0.0
2020-03-17,Northern Ireland,0.0
2020-03-18,Northern Ireland,0.0
2020-03-19,Northern Ireland,0.0
2020-03-20,Northern Ireland,0.0
2020-03-21,Northern Ireland,0.0
2020-03-22,Northern Ireland,0.0
2020-03-23,Northern Ireland,7.0
2020-03-24,Northern Ireland,5.0
2020-03-25,Northern Ireland,4.0
2020-03-26,Northern Ireland,6.0
2020-03-27,Northern Ireland,15.0
2020-03-28,Northern Ireland,24.0
2020-03-29,Northern Ireland,13.0
2020-03-30,Northern Ireland,21.0
2020-03-31,Northern Ireland,28.0
2020-04-01,Northern Ireland,25.0
2020-04-02,Northern Ireland,39.0
2020-04-03,Northern Ireland,40.0
2020-04-04,Northern Ireland,29.0
2020-04-05,Northern Ireland,13.0
2020-04-06,Northern Ireland,79.0
2020-04-07,Northern Ireland,134.0
2020-04-08,Northern Ireland,102.0
2020-04-09,Northern Ireland,104.0
2020-04-10,Northern Ireland,100.0
2020-04-11,Northern Ireland,68.0
2020-04-12,Northern Ireland,81.0
2020-04-13,Northern Ireland,108.0
2020-04-14,Northern Ireland,102.0
2020-04-15,Northern Ireland,138.0
2020-04-16,Northern Ireland,141.0
2020-04-17,Northern Ireland,171.0
2020-04-18,Northern Ireland,90.0
2020-04-19,Northern Ireland,47.0
2020-04-20,Northern Ireland,114.0
2020-04-21,Northern Ireland,141.0
2020-04-22,Northern Ireland,112.0
2020-04-23,Northern Ireland,78.0
2020-04-24,Northern Ireland,90.0
2020-04-25,Northern Ireland,55.0
2020-04-26,Northern Ireland,47.0
2020-04-27,Northern Ireland,76.0
2020-04-28,Northern Ireland,71.0
2020-04-29,Northern Ireland,89.0
2020-04-30,Northern Ireland,110.0
2020-05-01,Northern Ireland,105.0
2020-05-02,Northern Ireland,95.0
2020-05-03,Northern Ireland,58.0
2020-05-04,Northern Ireland,77.0
2020-05-05,Northern Ireland,75.0
2020-05-06,Northern Ireland,90.0
2020-05-07,Northern Ireland,109.0
2020-05-08,Northern Ireland,69.0
2020-05-09,Northern Ireland,57.0
2020-05-10,Northern Ireland,64.0
2020-05-11,Northern Ireland,81.0
2020-05-12,Northern Ireland,90.0
2020-05-13,Northern Ireland,79.0
2020-05-14,Northern Ireland,65.0
2020-05-15,Northern Ireland,54.0
2020-05-16,Northern Ireland,32.0
2020-05-17,Northern Ireland,34.0
2020-05-18,Northern Ireland,45.0
2020-05-19,Northern Ireland,67.0
2020-05-20,Northern Ireland,73.0
2020-05-21,Northern Ireland,47.0
2020-05-22,Northern Ireland,32.0
2020-05-23,Northern Ireland,51.0
2020-05-24,Northern Ireland,31.0
2020-05-25,Northern Ireland,34.0
2020-05-26,Northern Ireland,29.0
2020-05-27,Northern Ireland,25.0
2020-05-28,Northern Ireland,25.0
2020-05-29,Northern Ireland,21.0
2020-05-30,Northern Ireland,12.0
2020-05-31,Northern Ireland,27.0
2020-06-01,Northern Ireland,18.0
2020-06-02,Northern Ireland,10.0
2020-06-03,Northern Ireland,10.0
2020-06-04,Northern Ireland,8.0
2020-06-05,Northern Ireland,24.0
2020-06-06,Northern Ireland,8.0
2020-06-07,Northern Ireland,3.0
2020-06-08,Northern Ireland,17.0
2020-06-09,Northern Ireland,10.0
2020-06-10,Northern Ireland,14.0
2020-06-11,Northern Ireland,10.0
2020-06-12,Northern Ireland,10.0
2020-06-13,Northern Ireland,13.0
2020-06-14,Northern Ireland,7.0
2020-06-15,Northern Ireland,14.0
2020-06-16,Northern Ireland,8.0
2020-06-17,Northern Ireland,6.0
2020-06-18,Northern Ireland,8.0
2020-06-19,Northern Ireland,11.0
2020-06-20,Northern Ireland,4.0
2020-06-21,Northern Ireland,1.0
2020-06-22,Northern Ireland,2.0
2020-06-23,Northern Ireland,5.0
2020-06-24,Northern Ireland,0.0
2020-06-25,Northern Ireland,4.0
2020-06-26,Northern Ireland,1.0
2020-06-27,Northern Ireland,3.0
2020-06-28,Northern Ireland,5.0
2020-06-29,Northern Ireland,1.0
2020-06-30,Northern Ireland,2.0
2020-07-01,Northern Ireland,7.0
2020-07-02,Northern Ireland,4.0
2020-07-03,Northern Ireland,6.0
2020-07-04,Northern Ireland,1.0
2020-07-05,Northern Ireland,0.0
2020-07-06,Northern Ireland,7.0
2020-07-07,Northern Ireland,4.0
2020-07-08,Northern Ireland,7.0
2020-07-09,Northern Ireland,4.0
2020-07-10,Northern Ireland,3.0
2020-07-11,Northern Ireland,5.0
2020-07-12,Northern Ireland,3.0
2020-07-13,Northern Ireland,3.0
2020-07-14,Northern Ireland,11.0
2020-07-15,Northern Ireland,17.0
2020-07-16,Northern Ireland,21.0
2020-07-17,Northern Ireland,9.0
2020-07-18,Northern Ireland,7.0
2020-07-19,Northern Ireland,2.0
2020-07-20,Northern Ireland,4.0
2020-07-21,Northern Ireland,11.0
2020-07-22,Northern Ireland,9.0
2020-07-23,Northern Ireland,13.0
2020-07-24,Northern Ireland,13.0
2020-07-25,Northern Ireland,4.0
2020-07-26,Northern Ireland,3.0
2020-07-27,Northern Ireland,9.0
2020-07-28,Northern Ireland,9.0
2020-07-29,Northern Ireland,11.0
2020-07-30,Northern Ireland,9.0
2020-07-31,Northern Ireland,16.0
2020-08-01,Northern Ireland,12.0
2020-08-02,Northern Ireland,13.0
2020-08-03,Northern Ireland,15.0
2020-08-04,Northern Ireland,20.0
2020-08-05,Northern Ireland,31.0
2020-08-06,Northern Ireland,15.0
2020-08-07,Northern Ireland,19.0
2020-08-08,Northern Ireland,30.0
2020-08-09,Northern Ireland,24.0
2020-08-10,Northern Ireland,47.0
2020-08-11,Northern Ireland,39.0
2020-08-12,Northern Ireland,44.0
2020-08-13,Northern Ireland,50.0
2020-08-14,Northern Ireland,58.0
2020-08-15,Northern Ireland,27.0
2020-08-16,Northern Ireland,20.0
2020-08-17,Northern Ireland,48.0
2020-08-18,Northern Ireland,45.0
2020-08-19,Northern Ireland,47.0
2020-08-20,Northern Ireland,72.0
2020-08-21,Northern Ireland,74.0
2020-08-22,Northern Ireland,44.0
2020-08-23,Northern Ireland,51.0
2020-08-24,Northern Ireland,48.0
2020-08-25,Northern Ireland,64.0
2020-08-26,Northern Ireland,65.0
2020-08-27,Northern Ireland,85.0
2020-08-28,Northern Ireland,81.0
2020-08-29,Northern Ireland,40.0
2020-08-30,Northern Ireland,36.0
2020-08-31,Northern Ireland,46.0
2020-09-01,Northern Ireland,69.0
2020-09-02,Northern Ireland,94.0
2020-09-03,Northern Ireland,109.0
2020-09-04,Northern Ireland,135.0
2020-09-05,Northern Ireland,87.0
2020-09-06,Northern Ireland,102.0
2020-09-07,Northern Ireland,74.0
2020-09-08,Northern Ireland,52.0
2020-09-09,Northern Ireland,92.0
2020-09-10,Northern Ireland,83.0
2020-09-11,Northern Ireland,76.0
2020-09-12,Northern Ireland,98.0
2020-09-13,Northern Ireland,100.0
2020-09-14,Northern Ireland,118.0
2020-09-15,Northern Ireland,103.0
2020-09-16,Northern Ireland,145.0
2020-09-17,Northern Ireland,181.0
2020-09-18,Northern Ireland,168.0
2020-09-19,Northern Ireland,162.0
2020-09-20,Northern Ireland,121.0
2020-09-21,Northern Ireland,133.0
2020-09-22,Northern Ireland,168.0
2020-09-23,Northern Ireland,217.0
2020-09-24,Northern Ireland,290.0
2020-09-25,Northern Ireland,249.0
2020-09-26,Northern Ireland,269.0
2020-09-27,Northern Ireland,264.0
2020-09-28,Northern Ireland,292.0
2020-09-29,Northern Ireland,409.0
2020-09-30,Northern Ireland,659.0
2020-10-01,Northern Ireland,507.0
2020-10-02,Northern Ireland,714.0
2020-10-03,Northern Ireland,634.0
2020-10-04,Northern Ireland,631.0
2020-10-05,Northern Ireland,733.0
2020-10-06,Northern Ireland,829.0
2020-10-07,Northern Ireland,1051.0
2020-10-08,Northern Ireland,975.0
2020-10-09,Northern Ireland,858.0
2020-10-10,Northern Ireland,785.0
2020-10-11,Northern Ireland,835.0
2020-10-12,Northern Ireland,1114.0
2020-10-13,Northern Ireland,1082.0
2020-10-14,Northern Ireland,1071.0
2020-10-15,Northern Ireland,1094.0
2020-10-16,Northern Ireland,949.0
2020-10-17,Northern Ireland,832.0
2020-10-18,Northern Ireland,779.0
2020-10-19,Northern Ireland,1033.0
2020-10-20,Northern Ireland,1049.0
2020-10-21,Northern Ireland,1107.0
2020-10-22,Northern Ireland,1060.0
2020-10-23,Northern Ireland,856.0
2020-10-24,Northern Ireland,743.0
2020-10-25,Northern Ireland,661.0
2020-10-26,Northern Ireland,872.0
2020-10-27,Northern Ireland,804.0
2020-10-28,Northern Ireland,730.0
2020-10-29,Northern Ireland,674.0
2020-10-30,Northern Ireland,661.0
2020-10-31,Northern Ireland,487.0
2020-11-01,Northern Ireland,443.0
2020-11-02,Northern Ireland,646.0
2020-11-03,Northern Ireland,626.0
2020-11-04,Northern Ireland,577.0
2020-11-05,Northern Ireland,543.0
2020-11-06,Northern Ireland,467.0
2020-11-07,Northern Ireland,431.0
2020-11-08,Northern Ireland,400.0
2020-11-09,Northern Ireland,645.0
2020-11-10,Northern Ireland,700.0
2020-11-11,Northern Ireland,588.0
2020-11-12,Northern Ireland,537.0
2020-11-13,Northern Ireland,466.0
2020-11-14,Northern Ireland,399.0
2020-11-15,Northern Ireland,366.0
2020-11-16,Northern Ireland,545.0
2020-11-17,Northern Ireland,543.0
2020-11-18,Northern Ireland,429.0
2020-11-19,Northern Ireland,339.0
2020-11-20,Northern Ireland,343.0
2020-11-21,Northern Ireland,283.0
2020-11-22,Northern Ireland,253.0
2020-11-23,Northern Ireland,364.0
2020-11-24,Northern Ireland,324.0
2020-11-25,Northern Ireland,391.0
2020-11-26,Northern Ireland,335.0
2020-11-27,Northern Ireland,322.0
2020-11-28,Northern Ireland,323.0
2020-11-29,Northern Ireland,260.0
2020-11-30,Northern Ireland,489.0
2020-12-01,Northern Ireland,409.0
2020-12-02,Northern Ireland,411.0
2020-12-03,Northern Ireland,488.0
2020-12-04,Northern Ireland,418.0
2020-12-05,Northern Ireland,391.0
2020-12-06,Northern Ireland,355.0
2020-12-07,Northern Ireland,456.0
2020-12-08,Northern Ireland,479.0
2020-12-09,Northern Ireland,458.0
2020-12-10,Northern Ireland,498.0
2020-12-11,Northern Ireland,527.0
2020-12-12,Northern Ireland,353.0
2020-12-13,Northern Ireland,404.0
2020-12-14,Northern Ireland,558.0
2020-12-15,Northern Ireland,513.0
2020-12-16,Northern Ireland,610.0
2020-12-17,Northern Ireland,589.0
2020-12-18,Northern Ireland,535.0
2020-12-19,Northern Ireland,476.0
2020-12-20,Northern Ireland,488.0
2020-12-21,Northern Ireland,699.0
2020-12-22,Northern Ireland,699.0
2020-12-23,Northern Ireland,795.0
2020-12-24,Northern Ireland,614.0
2020-12-25,Northern Ireland,335.0
2020-12-26,Northern Ireland,705.0
2020-12-27,Northern Ireland,1093.0
2020-12-28,Northern Ireland,1398.0
2020-12-29,Northern Ireland,2332.0
2020-12-30,Northern Ireland,2246.0
2020-12-31,Northern Ireland,1735.0
2021-01-01,Northern Ireland,1228.0
2021-01-02,Northern Ireland,1920.0
2021-01-03,Northern Ireland,1639.0
2021-01-04,Northern Ireland,2010.0
2021-01-05,Northern Ireland,1598.0
2021-01-06,Northern Ireland,1489.0
2021-01-07,Northern Ireland,1187.0
2021-01-08,Northern Ireland,1187.0
2021-01-09,Northern Ireland,975.0
2021-01-10,Northern Ireland,824.0
2021-01-11,Northern Ireland,1245.0
2021-01-12,Northern Ireland,1087.0
2021-01-13,Northern Ireland,1026.0
2021-01-14,Northern Ireland,872.0
2021-01-15,Northern Ireland,821.0
2021-01-16,Northern Ireland,654.0
2021-01-17,Northern Ireland,588.0
2021-01-18,Northern Ireland,880.0
2021-01-19,Northern Ireland,835.0
2021-01-20,Northern Ireland,753.0
2021-01-21,Northern Ireland,716.0
2021-01-22,Northern Ireland,586.0
2021-01-23,Northern Ireland,437.0
2021-01-24,Northern Ireland,412.0
2021-01-25,Northern Ireland,589.0
2021-01-26,Northern Ireland,606.0
2021-01-27,Northern Ireland,583.0
2021-01-28,Northern Ireland,475.0
2021-01-29,Northern Ireland,506.0
2021-01-30,Northern Ireland,375.0
2021-01-31,Northern Ireland,370.0
2021-02-01,Northern Ireland,491.0
2021-02-02,Northern Ireland,424.0
2021-02-03,Northern Ireland,448.0
2021-02-04,Northern Ireland,374.0
2021-02-05,Northern Ireland,405.0
2021-02-06,Northern Ireland,300.0
2021-02-07,Northern Ireland,267.0
2021-02-08,Northern Ireland,340.0
2021-02-09,Northern Ireland,305.0
2021-02-10,Northern Ireland,331.0
2021-02-11,Northern Ireland,278.0
2021-02-12,Northern Ireland,272.0
2021-02-13,Northern Ireland,185.0
2021-02-14,Northern Ireland,243.0
2021-02-15,Northern Ireland,362.0
2021-02-16,Northern Ireland,309.0
2021-02-17,Northern Ireland,322.0
2021-02-18,Northern Ireland,266.0
2021-02-19,Northern Ireland,280.0
2021-02-20,Northern Ireland,220.0
2021-02-21,Northern Ireland,181.0
2021-02-22,Northern Ireland,252.0
2021-02-23,Northern Ireland,246.0
2021-02-24,Northern Ireland,260.0
2021-02-25,Northern Ireland,232.0
2021-02-26,Northern Ireland,171.0
2021-02-27,Northern Ireland,138.0
2021-02-28,Northern Ireland,123.0
2021-03-01,Northern Ireland,178.0
2021-03-02,Northern Ireland,209.0
2021-03-03,Northern Ireland,162.0
2021-03-04,Northern Ireland,164.0
2021-03-05,Northern Ireland,141.0
2021-03-06,Northern Ireland,143.0
2021-03-07,Northern Ireland,151.0
2021-03-08,Northern Ireland,220.0
2021-03-09,Northern Ireland,177.0
2021-03-10,Northern Ireland,198.0
2021-03-11,Northern Ireland,192.0
2021-03-12,Northern Ireland,160.0
2021-03-13,Northern Ireland,133.0
2021-03-14,Northern Ireland,112.0
2021-03-15,Northern Ireland,176.0
2021-03-16,Northern Ireland,172.0
2021-03-17,Northern Ireland,144.0
2021-03-18,Northern Ireland,169.0
2021-03-19,Northern Ireland,123.0
2021-03-20,Northern Ireland,122.0
2021-03-21,Northern Ireland,107.0
2021-03-22,Northern Ireland,174.0
2021-03-23,Northern Ireland,148.0
2021-03-24,Northern Ireland,166.0
2021-03-25,Northern Ireland,167.0
2021-03-26,Northern Ireland,134.0
2021-03-27,Northern Ireland,121.0
2021-03-28,Northern Ireland,92.0
2021-03-29,Northern Ireland,134.0
2021-03-30,Northern Ireland,107.0
2021-03-31,Northern Ireland,122.0
2021-04-01,Northern Ireland,94.0
2021-04-02,Northern Ireland,77.0
2021-04-03,Northern Ireland,49.0
2021-04-04,Northern Ireland,36.0
2021-04-05,Northern Ireland,55.0
2021-04-06,Northern Ireland,93.0
2021-04-07,Northern Ireland,108.0
2021-04-08,Northern Ireland,121.0
2021-04-09,Northern Ireland,129.0
2021-04-10,Northern Ireland,89.0
2021-04-11,Northern Ireland,87.0
2021-04-12,Northern Ireland,113.0
2021-04-13,Northern Ireland,103.0
2021-04-14,Northern Ireland,148.0
2021-04-15,Northern Ireland,116.0
2021-04-16,Northern Ireland,100.0
2021-04-17,Northern Ireland,82.0
2021-04-18,Northern Ireland,74.0
2021-04-19,Northern Ireland,128.0
2021-04-20,Northern Ireland,125.0
2021-04-21,Northern Ireland,110.0
2021-04-22,Northern Ireland,86.0
2021-04-23,Northern Ireland,75.0
2021-04-24,Northern Ireland,73.0
2021-04-25,Northern Ireland,79.0
2021-04-26,Northern Ireland,103.0
2021-04-27,Northern Ireland,108.0
2021-04-28,Northern Ireland,100.0
